date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2023-02-09,1652.0,3652.14,3576.35,0.37,2269.9,normal,684.0,0.52,534.07,607.92,1.0,554.87,45.0,0.0,792.86,3244.5,salary,952.61,Entertainment,neutral,63.1,medium,75.79,1
2021-03-21,1673.559591,2873.396479,2786.346389,0.206279829,2842.751028,inflation,740.1978919,0.108269412,513.8001674,954.1650282,4.030335898,1550.18216,83.29941182,0.001209235,262.7991798,1938.942623,salary,736.1902621,Education,neutral,23.21498124,high,174.8905391,1
2020-10-22,1402.0,2814.68,3476.73,0.27,3102.03,recession,712.0,0.3,619.59,812.31,9.0,1060.82,50.0,0.0,521.62,1473.46,salary,1138.18,Utilities,negative,85.0,low,0.0,0
2019-01-01,1452.885254,4174.623394,3830.178094,0.206502602,2222.051278,recession,669.5367121,0.446260619,290.8753437,163.4053761,8.089097143,1160.71872,93.95240585,-0.002358367,344.8660513,2900.975682,mixed,1464.58086,Rent,neutral,78.33116018,high,341.3380168,1
2020-02-25,1920.444218,3071.432294,3417.753474,0.265516893,2990.371086,normal,704.7347587,0.509011254,549.4168806,349.2377743,5.037458945,1691.059766,32.92206503,0.005148735,171.4471867,2300.431346,freelance,1706.907922,Utilities,negative,49.66047054,high,-29.22136659,0
2023-04-10,1880.0,3519.24,3680.73,0.36,2427.39,normal,686.0,0.55,563.5,678.57,5.0,353.04,71.0,0.0,279.15,4073.79,freelance,1160.31,Utilities,neutral,72.6,low,0.0,0
2021-10-17,1117.836735,4706.96679,2303.64969,0.252210381,2836.04819,recession,766.6310578,0.573280714,585.7504525,470.0649185,4.138394802,867.4693632,52.25137647,-0.002632061,692.5700267,2481.945161,freelance,1713.778226,Dining Out,positive,35.23648108,low,2453.734267,1
2021-06-19,1619.057859,2469.648813,2000.270636,0.204034085,2506.134898,inflation,669.1233231,0.1384582,974.01907,345.8634264,1.114238735,801.5353688,75.89005734,0.003505285,416.4622868,1807.512364,salary,789.0313625,Utilities,neutral,80.02762423,medium,559.0479096,1
2023-06-09,1367.0,5792.43,3796.08,0.4,2173.03,normal,682.0,0.16,424.06,213.55,3.0,1345.83,36.0,0.0,721.06,2176.12,salary,748.25,Groceries,positive,80.9,high,1996.35,1
2019-10-28,1626.438109,4311.86253,2633.499599,0.26015063,3354.66925,normal,750.2384375,0.311057686,247.006129,595.4464365,3.900993363,1645.015435,63.29918721,0.010533529,420.0087218,2309.075714,freelance,1177.388642,Investments,positive,82.25626716,low,1717.143597,1
2022-12-11,1877.0,4203.83,5119.48,0.34,3269.85,recession,753.0,0.56,434.34,50.09,3.0,467.21,92.0,0.0,727.21,2484.92,salary,1721.19,Utilities,negative,47.9,high,0.0,0
2022-04-15,1159.750328,3987.792985,3433.398993,0.319489998,2081.844351,normal,666.0642231,0.111100765,568.4374921,523.1600889,2.341836764,2247.475342,73.30511103,0.005466997,507.0477223,2061.375588,freelance,583.6057524,Investments,positive,23.00959902,low,589.6127105,1
2022-06-14,1775.366396,4322.628177,2723.854576,0.310410046,3391.073413,inflation,730.9472974,0.214459075,475.1211262,285.5860303,6.792446383,2362.001759,26.04270738,0.008010262,494.6361584,2118.267389,salary,839.6012024,Insurance,positive,48.06810004,high,1548.69296,1
2021-04-20,1899.0,4037.48,4470.87,0.35,2176.18,inflation,607.0,0.38,347.79,493.97,9.0,1708.83,80.0,0.0,256.04,2766.76,mixed,787.68,Transportation,negative,68.4,low,0.0,0
2023-07-09,1623.0,3884.77,3691.02,0.34,3562.9,recession,640.0,0.22,762.35,545.5,5.0,660.4,34.0,0.0,494.58,2567.83,salary,1713.33,Healthcare,neutral,16.6,low,193.75,1
2023-09-07,1898.0,4064.91,2974.73,0.37,2656.61,normal,681.0,0.4,244.79,627.44,3.0,610.24,34.0,0.0,595.35,2577.54,salary,1864.47,Groceries,positive,98.0,medium,1090.18,1
2019-05-01,1799.0,2926.23,3189.69,0.35,3652.69,inflation,706.0,0.48,476.11,562.63,9.0,1446.15,66.0,0.0,590.05,2614.63,salary,1421.6,Dining Out,negative,92.8,high,0.0,0
2023-10-07,1370.330388,2973.804912,3672.591435,0.201432351,2079.649895,recession,700.3578793,0.26352949,267.174763,374.8290067,7.122073732,1138.309503,42.06857095,-0.01074598,584.2451963,2419.824065,freelance,1345.03867,Education,negative,51.978857,medium,23.65504994,1
2019-03-02,1043.657469,3825.44103,2633.846733,0.078951725,2189.661051,inflation,622.0300866,0.465181684,271.2060112,648.1142103,2.11738459,1520.831581,46.01587657,-0.005733182,843.0548823,2599.140212,mixed,1266.001539,Healthcare,positive,9.458130144,low,1293.495436,1
2023-02-09,1153.0,4090.67,2894.02,0.34,2781.05,recession,706.0,0.49,469.22,362.57,5.0,1927.09,26.0,0.0,310.06,2675.79,salary,1659.98,Insurance,positive,17.2,high,1196.65,1
2019-05-31,1269.0,4175.64,2722.13,0.27,3603.5,recession,682.0,0.23,775.25,294.82,6.0,683.49,69.0,0.0,492.24,2185.63,salary,1305.12,Healthcare,positive,17.3,medium,1453.51,1
2021-08-18,1176.002447,2746.755785,3450.112852,0.170908068,4135.367795,normal,739.833174,0.560400024,392.148944,693.3468825,4.813364332,1663.524764,77.57517371,-0.004921024,185.9128327,1644.937526,salary,2053.403927,Rent,negative,38.74937537,medium,-0.355939468,0
2020-01-26,1310.0,3432.58,3031.3,0.24,3192.88,recession,700.0,0.22,430.84,621.29,9.0,1606.24,23.0,0.0,876.67,2509.0,salary,880.24,Groceries,neutral,79.3,low,401.28,1
2019-09-28,1432.0,4636.99,2274.65,0.31,1541.2,recession,691.0,0.41,689.38,360.27,5.0,789.39,28.0,0.0,843.52,3159.83,mixed,1368.84,Insurance,positive,34.8,low,2362.34,1
2020-02-25,1814.0,3983.3,2861.59,0.19,2723.19,normal,670.0,0.49,99.55,914.84,2.0,802.59,55.0,0.0,638.14,1000.0,salary,1560.35,Groceries,positive,66.6,low,1121.71,1
2019-05-01,1099.274754,4004.090313,3096.167128,0.102704896,3315.026163,normal,662.4538963,0.122517946,611.4523788,444.5526784,2.974115794,1452.954799,24.91363832,-0.001688662,716.1372515,2687.922485,salary,1214.973594,Utilities,positive,26.0241626,high,946.0988903,1
2022-05-15,1424.0,4869.11,2647.38,0.36,3108.02,normal,693.0,0.3,401.0,386.49,2.0,1602.48,55.0,0.0,204.84,2596.04,salary,926.08,Investments,positive,31.2,high,2221.73,1
2020-11-21,1862.0,5579.55,1998.59,0.29,2276.64,normal,622.0,0.51,632.87,151.23,7.0,1033.69,81.0,0.0,349.68,1714.04,salary,302.28,Insurance,positive,56.8,high,3580.96,1
2023-04-10,1624.920088,4701.382631,2469.86065,0.309504494,3287.210708,recession,708.0975584,0.545063882,785.0639347,558.8163207,7.042475608,1070.101626,60.57350403,-0.001133375,317.1549384,2895.104727,salary,1139.193663,Utilities,positive,100.0029853,medium,2312.616057,1
2021-11-16,1343.646777,3714.743448,3462.837489,0.183333862,2516.698842,recession,687.1436505,0.367240209,625.6990035,424.1188162,1.994804644,477.8286637,55.88532639,0.003298494,361.7489497,2197.015614,freelance,1209.522281,Groceries,neutral,92.98031751,high,206.6769667,1
2019-11-27,1210.161637,3323.203899,3406.409162,0.272383107,2564.024648,inflation,631.67997,0.129863059,140.0107125,346.5851254,4.994551911,1341.538501,51.53296348,-0.00866216,416.2930362,2650.260329,freelance,1366.106137,Groceries,neutral,2.135988697,low,-27.59464584,0
2023-08-08,1197.0,4446.87,2686.4,0.34,3118.84,inflation,786.0,0.2,490.29,784.74,3.0,1199.88,33.0,0.0,435.65,2935.56,salary,1210.08,Entertainment,positive,74.1,low,1760.47,1
2021-09-17,1739.153695,3604.851233,1892.440218,0.250588257,3464.927168,normal,668.6233189,0.570938699,863.3798585,819.4039777,8.002625827,814.7583858,43.82275791,0.003421145,139.542322,2386.879566,salary,784.8395948,Investments,positive,71.03387224,low,1623.841249,1
2019-01-01,1860.155572,3906.104516,3388.528625,0.381652941,2861.326701,recession,702.6122856,0.198624467,450.9090622,79.1797012,1.870313491,1173.508503,28.17541208,0.003089684,235.8779417,2200.566855,mixed,454.6884693,Education,positive,49.03341877,low,510.5292275,1
2019-08-29,1888.0,3705.7,3096.15,0.34,3409.55,inflation,789.0,0.28,246.21,383.64,7.0,520.39,28.0,0.0,221.17,1444.1,mixed,829.53,Education,positive,91.4,low,609.55,1
2022-01-15,1458.135718,4119.406523,3061.567589,0.256936194,2444.95403,recession,652.8757322,0.246263039,636.7376808,101.6262325,3.036737276,216.7213,17.84970518,0.004206805,267.1115486,2228.470916,freelance,922.7962115,Education,positive,44.35356161,high,991.2787076,1
2020-04-25,1078.229755,3338.974654,3088.08083,0.25956931,2760.26421,normal,651.8992966,0.401349774,378.7228097,-17.04811616,3.816658204,446.9467962,59.61031669,-0.000786199,243.8794271,1863.338764,salary,1887.345152,Healthcare,neutral,50.95566964,low,277.6655517,1
2020-12-21,1489.0,3219.47,2409.59,0.28,3235.17,normal,674.0,0.47,568.4,643.96,7.0,1165.88,89.0,0.0,610.53,1898.94,salary,1126.08,Investments,positive,94.7,low,809.88,1
2022-06-14,1079.199073,4799.895442,3237.942334,0.129737701,3213.51666,inflation,705.6551912,0.17844669,554.7679262,204.7486925,7.875041109,1434.180658,67.77737476,0.002505894,290.8497467,3428.898654,mixed,767.0016375,Investments,positive,78.02166036,low,1435.007303,1
2020-08-23,1530.0,3287.25,2931.26,0.19,3031.49,inflation,646.0,0.27,359.77,473.27,8.0,1771.83,80.0,0.0,553.74,2543.09,salary,879.83,Rent,neutral,4.6,low,355.99,1
2022-12-11,1770.0,3817.0,2548.79,0.3,3031.17,normal,633.0,0.48,595.15,479.36,6.0,740.18,76.0,0.0,420.69,2180.73,salary,1504.34,Investments,positive,76.9,low,1268.21,1
2023-08-08,1737.0,2410.85,2662.64,0.14,3478.9,inflation,757.0,0.34,430.99,454.46,7.0,1216.32,29.0,0.0,500.57,2090.47,salary,1451.78,Groceries,negative,42.6,low,0.0,0
2020-08-23,1319.0,4463.12,3352.59,0.27,2790.5,normal,680.0,0.16,363.01,510.04,2.0,891.79,82.0,0.0,560.57,2589.95,freelance,1522.59,Entertainment,positive,50.8,medium,1110.53,1
2023-02-09,1389.009504,3344.622833,3575.818478,0.301641692,3091.520915,recession,635.3011953,0.156171649,400.0607211,192.9590445,1.06664408,522.2435989,53.09729736,-0.002859206,681.0936221,2102.199202,salary,1894.994474,Investments,negative,48.53668882,high,-7.581094725,0
2019-01-31,1155.078726,5250.253854,2434.119368,0.182676168,3041.714034,recession,614.4440892,0.220850692,670.0695267,193.5353721,5.109539875,1053.018752,38.83340378,0.001649912,748.2946663,2905.303637,salary,1412.66671,Rent,positive,3.078528416,high,2889.125856,1
2022-08-13,1812.0,4345.86,4226.75,0.37,2943.24,recession,666.0,0.45,648.88,822.4,3.0,628.3,90.0,0.0,438.31,1893.08,freelance,657.1,Groceries,neutral,44.6,low,119.11,1
2020-12-21,1060.0,3416.59,4025.71,0.06,2672.23,recession,742.0,0.38,302.39,576.92,8.0,941.38,57.0,0.0,902.32,2728.07,freelance,1674.74,Investments,negative,8.0,medium,0.0,0
2023-04-10,1462.60597,4266.1187,3353.003863,0.164313493,4029.667176,normal,720.6800641,0.400274349,786.3532876,5.458375449,7.060663856,1334.278738,59.32702567,-0.000977643,336.9799729,2219.059974,freelance,1036.438075,Education,positive,71.44726197,high,919.5595949,1
2023-04-10,1888.0,3152.73,3443.3,0.09,3589.46,normal,726.0,0.31,565.58,455.96,7.0,1045.89,98.0,0.0,265.32,2329.92,salary,782.48,Investments,negative,27.3,low,0.0,0
2020-01-26,1077.0,4808.33,3498.61,0.21,2693.97,normal,684.0,0.38,556.76,309.92,2.0,1964.99,61.0,0.0,135.1,2591.46,salary,1277.19,Dining Out,positive,55.1,medium,1309.72,1
2020-05-25,1897.08862,3367.492234,3225.073096,0.330148846,2762.315548,normal,662.9459699,0.260590545,492.9109554,594.0595775,2.933379222,1669.774499,70.14521532,0.005912374,492.2588367,2326.486543,salary,987.3768161,Education,neutral,11.82392493,high,232.9939769,1
2020-08-23,1737.430556,3779.249267,2037.725024,0.189717127,3296.920469,normal,740.2046811,0.217683031,614.0950348,442.923111,7.961341103,1008.839236,61.94599633,-0.015739418,787.8380608,2040.146272,mixed,1656.433151,Groceries,positive,73.38032948,medium,1741.973977,1
2019-07-30,1233.115997,4333.279197,3396.103312,0.139231045,2341.779939,recession,709.289585,0.54618147,588.6568791,34.17179802,6.96395161,1224.476129,29.9874068,0.00305417,460.1455037,1449.395346,salary,1722.187215,Entertainment,positive,98.21397558,high,990.663645,1
2019-09-28,1557.607508,2675.126465,1773.777329,0.061054297,3659.13721,inflation,699.5286319,0.331950232,369.2915992,299.7657998,7.982645455,1505.647122,22.47608929,-0.002033633,829.5573487,1807.05936,mixed,1431.793802,Investments,positive,5.585979225,low,969.7646299,1
2023-06-09,1739.603313,5422.383065,4013.088434,0.364555153,2742.409489,normal,650.4766193,0.429073715,398.4875614,591.963989,4.917202719,467.3623795,59.38668921,-0.001153089,507.9318355,1100.909082,mixed,1936.316541,Groceries,positive,57.09318729,medium,1428.999237,1
2022-07-14,1199.0,4745.46,2585.7,0.2,2623.14,recession,682.0,0.42,654.38,863.13,3.0,296.47,76.0,0.0,152.45,1263.81,salary,1237.81,Dining Out,positive,37.4,medium,2159.76,1
2021-09-17,1474.0,1698.62,4505.31,0.07,2409.78,recession,674.0,0.17,188.68,19.9,2.0,1061.41,53.0,0.0,524.4,1250.95,mixed,1208.95,Dining Out,negative,26.2,medium,0.0,0
2022-01-15,1739.87452,3407.22966,4855.792063,0.364287983,3009.473015,recession,725.5140318,0.178624428,418.9574688,756.7200098,2.112805913,1681.018004,81.80249747,0.000778378,860.9630883,1412.616857,salary,1923.835168,Transportation,negative,4.501488364,medium,82.80328408,1
2023-04-10,1998.359185,4468.901669,3317.494661,0.303471785,2783.956273,normal,623.9936435,0.164933599,541.4977344,319.4817365,0.928855223,1207.205865,68.27916822,-0.00020535,731.5894434,2280.354203,salary,1019.034171,Investments,positive,71.24961997,high,1148.854216,1
2020-12-21,1668.0,4648.23,2990.2,0.12,3037.35,recession,634.0,0.27,600.86,332.06,5.0,855.97,80.0,0.0,627.91,1308.18,salary,1771.82,Transportation,positive,63.9,low,1658.03,1
2019-11-27,1037.989637,4089.457732,3180.247862,0.116358806,2480.946559,inflation,694.9690688,0.301753626,407.9727087,330.6904955,4.097336522,1696.570163,48.29824604,-0.00401967,466.9157365,3039.769013,freelance,1044.863252,Dining Out,positive,84.16434714,low,923.6275483,1
2023-05-10,1398.524712,3937.934742,2072.667182,0.238324228,2283.649804,inflation,741.2859021,0.435083842,647.7931558,157.7787756,4.158330522,1107.360378,76.22176709,0.003375481,593.7556737,1402.995356,salary,719.1672823,Education,positive,74.86437766,low,2022.828643,1
2022-11-11,1769.184434,3675.038865,1915.967512,0.292435625,2281.67153,normal,798.8057155,0.349249519,110.386627,282.6196799,6.979005902,1410.695276,24.08122978,-0.013031903,657.7190383,1967.729407,mixed,1488.541019,Insurance,positive,49.63822302,low,1872.086374,1
2020-05-25,1127.0,5677.78,3404.97,0.38,2677.7,inflation,663.0,0.3,300.58,168.99,9.0,977.87,68.0,0.0,843.47,2441.82,salary,910.48,Healthcare,positive,34.8,low,2272.81,1
2023-03-11,1714.0,3425.53,2319.56,0.11,1821.19,normal,662.0,0.21,320.81,437.86,7.0,1549.53,44.0,0.0,133.05,2050.99,salary,1545.01,Healthcare,positive,13.6,low,1105.97,1
2019-09-28,1454.0,3581.79,3370.8,0.13,2195.92,normal,749.0,0.52,643.48,261.39,9.0,1057.1,91.0,0.0,464.34,1691.26,salary,682.16,Entertainment,neutral,77.9,high,210.99,1
2020-12-21,1701.0,4649.62,3809.51,0.27,2791.13,normal,655.0,0.25,418.19,283.92,3.0,1569.4,37.0,0.0,222.83,2384.92,salary,1426.2,Investments,positive,93.8,low,840.11,1
2022-02-14,1916.0,5224.27,2935.97,0.12,2229.61,inflation,645.0,0.19,527.41,353.8,6.0,640.33,49.0,0.0,424.75,2231.63,salary,470.65,Entertainment,positive,34.3,high,2288.3,1
2019-05-01,1252.430676,3499.059014,3108.126381,0.122180655,3115.728634,inflation,634.0537458,0.578174173,635.9576649,209.7398837,6.11624004,1032.25175,70.59578654,-0.011787917,730.8938453,2938.088086,salary,312.6771361,Education,neutral,-1.671578525,low,357.7743065,1
2020-03-26,1982.0,3787.96,1551.83,0.19,3098.12,normal,627.0,0.41,712.19,483.07,2.0,1110.87,52.0,0.0,443.07,1233.79,salary,622.68,Healthcare,positive,87.8,low,2236.13,1
2019-09-28,1733.701091,5079.576042,1639.294327,0.168831421,2402.839611,normal,609.7585921,0.147834312,515.2933031,475.0148353,7.098258399,1393.70294,25.17788645,-0.003269054,137.6322086,1495.350534,freelance,932.6501877,Rent,positive,5.130986522,low,3331.487885,1
2019-04-01,1784.452426,3594.573576,2648.74108,0.360751236,3106.764923,normal,661.6709688,0.450885189,343.2851795,317.3720168,2.132552846,1024.429035,31.10439627,0.01692112,358.6596149,2841.651278,mixed,1315.319286,Utilities,positive,89.80458015,medium,1019.533795,1
2020-09-22,1468.0,5307.88,3579.79,0.23,3232.05,normal,785.0,0.45,171.89,408.3,6.0,1042.7,21.0,0.0,575.53,2934.35,freelance,1288.24,Healthcare,positive,17.4,medium,1728.09,1
2020-04-25,1167.0,2108.86,2913.53,0.39,2092.26,recession,660.0,0.38,380.34,255.41,5.0,659.84,40.0,0.0,392.67,2158.27,freelance,1586.08,Entertainment,negative,86.7,low,0.0,0
2020-12-21,1930.0,4316.82,3802.62,0.07,2675.76,normal,787.0,0.35,257.02,0.0,2.0,710.78,78.0,0.0,645.39,1423.93,salary,1771.14,Utilities,positive,62.8,medium,514.2,1
2022-07-14,1862.735495,3795.095758,3098.726109,0.191628124,2819.388346,normal,671.0742287,0.313750822,644.2207363,357.8990648,7.133065095,1532.561699,68.19491309,-0.009815975,435.9102659,1674.512297,salary,1260.008261,Education,positive,32.06525859,low,719.2087555,1
2022-12-11,1083.0,3959.45,3862.75,0.24,3308.23,inflation,640.0,0.54,513.93,537.76,2.0,1470.98,68.0,0.0,584.46,3169.27,salary,633.3,Dining Out,neutral,39.4,high,96.7,1
2019-05-31,1959.516507,2872.872538,3303.3613,0.309471505,3352.572128,recession,796.5874783,0.518756042,138.0274297,186.6024458,4.938680109,-11.43094621,51.97268568,1.003010912,757.3627448,2619.427877,freelance,1912.67053,Utilities,negative,49.86814407,low,-19.09226219,0
2020-03-26,1679.525528,3743.534887,2977.408184,0.077415075,2479.632734,inflation,683.0418881,0.386765548,824.8468289,703.9960894,5.899811277,1672.342984,20.97361508,-0.010688729,574.3514383,2905.801906,mixed,1695.725612,Utilities,positive,10.76748091,medium,813.2225707,1
2020-08-23,1295.593266,4914.909954,3881.639311,0.270829161,2738.369805,inflation,621.546863,0.471146501,347.3617368,615.1431227,3.8729409,1095.639448,30.26911555,0.000407912,459.2106603,1852.477052,salary,1146.826555,Insurance,positive,61.02564027,medium,1077.186975,1
2020-12-21,1274.398807,3676.321336,3613.611649,0.266972715,2624.628298,inflation,703.8049169,0.377431264,785.081887,698.883407,8.01501672,2048.734029,90.14715873,-0.004793684,207.5086004,2352.379656,freelance,1286.815785,Education,neutral,85.07145993,low,117.7765491,1
2021-09-17,1673.211193,6051.865439,3459.700408,0.135216043,2186.162242,normal,626.6756633,0.43766292,500.0020082,632.8800441,5.945222522,811.7011674,43.01472741,-0.003669637,388.4814036,1608.855296,mixed,846.5507438,Transportation,positive,91.63236197,low,2669.285219,1
2020-07-24,1592.0,4239.48,2694.98,0.25,3893.65,normal,629.0,0.19,651.54,492.66,6.0,649.92,96.0,0.0,643.53,2241.09,salary,1327.77,Entertainment,positive,5.1,high,1544.5,1
2023-11-06,1673.0,5169.39,2540.26,0.22,3386.44,recession,653.0,0.51,225.26,544.15,1.0,2129.11,76.0,0.0,304.84,2456.74,salary,1697.81,Investments,positive,74.0,low,2629.13,1
2022-09-12,1499.0,4950.53,2660.23,0.1,2722.77,recession,697.0,0.13,355.31,626.49,6.0,1294.31,23.0,0.0,191.95,2894.7,mixed,2070.84,Entertainment,positive,76.5,low,2290.3,1
2022-01-15,1648.221269,5104.029264,2588.548008,0.290581717,2995.472954,recession,713.4136743,0.191111908,383.5087611,117.0605322,1.893168497,1969.263537,76.32224403,-0.002002175,669.6801244,2947.572118,mixed,1187.11295,Insurance,positive,78.94061815,medium,2515.389124,1
2020-08-23,1625.982365,4857.996978,3793.622237,0.1808668,2844.053541,recession,691.2844372,0.130524082,397.3893998,119.1130592,4.00042588,840.5245568,32.97652226,0.00900708,665.8111607,2071.75078,salary,1088.424022,Healthcare,positive,77.37587137,medium,1034.404789,1
2019-05-31,1921.0,2889.92,4189.15,0.25,2757.7,recession,642.0,0.59,543.53,681.78,5.0,706.22,39.0,0.0,422.9,1770.25,salary,2000.8,Groceries,negative,38.2,medium,0.0,0
2020-11-21,1506.565833,5395.753386,3751.144403,0.091301579,2640.468236,inflation,727.0139962,0.165044772,409.7265314,629.9725877,5.980915369,867.7589801,97.44860147,0.005248183,449.2030146,2102.570628,mixed,1437.274653,Utilities,positive,52.1854009,low,1583.985265,1
2020-12-21,1367.913574,3367.778636,2481.291401,0.387874056,3033.528203,inflation,586.2877109,0.574366422,491.1563356,312.0336624,5.953701618,1018.541375,67.73833623,-0.006426394,551.6388205,2774.798471,freelance,1744.451798,Utilities,positive,52.97579082,medium,900.6942228,1
